pivot_w,rr,sl_points,max_trades_day,no_new_last_min,wait_open,dt_tol,db_tol,min_bars,max_bars,cooldown,trades,win_rate,profit_factor,total_return,monthly_return,max_dd,score
2,1.5,160.0,3,20,20,0.0008,0.001,4,50,2,60,0.45,0.8915985721518862,-0.007393656584795516,-0.0050213868430109,-0.018702027760822637,1.5150145969188062
2,1.5,150.0,3,40,15,0.001,0.0008,4,20,2,63,0.4603174603174603,1.0121142194735198,0.000690308605660217,0.00046821106891381525,-0.023623608993685985,1.7176753637994742
2,1.8,140.0,1,30,20,0.0015,0.001,5,24,4,42,0.42857142857142855,1.07922671163823,0.0038268769801612645,0.0025943237031502697,-0.01722774831118712,1.8212281672154242
2,1.8,120.0,1,30,10,0.0015,0.0008,2,50,2,48,0.375,0.7684007761870828,-0.017990116631521835,-0.012238983932939762,-0.036717683592835115,1.1343831912600955
3,1.5,130.0,3,40,15,0.0008,0.001,4,50,0,66,0.4393939393939394,0.9839758852598587,-0.0015176471719356988,-0.0010297302547079834,-0.018884764673686272,1.6994173978100064
3,1.8,140.0,3,40,25,0.0015,0.0006,2,60,0,64,0.4375,1.0409005134091487,0.002815923424597022,0.0019092858201001928,-0.02080410894785667,1.7918004029873844
3,1.4,150.0,3,20,15,0.0006,0.0012,2,20,2,64,0.4375,0.9877389858947025,-0.0009824299902861933,-0.0006665256240024897,-0.018876170766178646,1.7030192492529619
2,1.6,160.0,2,50,15,0.0012,0.0008,3,50,0,65,0.49230769230769234,1.112228911426941,0.007445665783561761,0.005044654840272278,-0.01599022694573271,1.9552592441881935
3,1.4,160.0,2,40,10,0.0006,0.0006,5,40,6,46,0.41304347826086957,0.7998499289993561,-0.010040853684293638,-0.006822147646495136,-0.022818680941770086,1.3032856266764525
2,1.5,160.0,1,20,20,0.0012,0.001,3,50,2,46,0.4782608695652174,1.1729609730774333,0.008536488043060508,0.00578270981469986,-0.010805402946076681,2.0358707204572886
2,1.6,150.0,3,50,25,0.0015,0.0015,4,50,2,72,0.4305555555555556,0.8600144373383698,-0.013104959065065924,-0.008908446302797413,-0.03696604422925176,1.3569578202096648
3,1.6,130.0,1,30,10,0.0006,0.0008,4,60,0,43,0.4186046511627907,0.9247301699786292,-0.004386285970525927,-0.0029774905667810936,-0.023176366443467655,1.511717131772889
2,1.5,120.0,1,40,25,0.0008,0.0006,2,30,2,43,0.46511627906976744,1.1766870129760003,0.008861831691115318,0.006002788988184626,-0.013090902644714353,2.0220074155011916
2,1.5,130.0,2,20,20,0.001,0.0015,5,50,4,59,0.423728813559322,0.9555343416549525,-0.00336508316567663,-0.00228390336762474,-0.01968306936469133,1.6244318693532829
2,1.4,150.0,2,20,15,0.001,0.0006,5,30,4,49,0.46938775510204084,0.9892567263048423,-0.0007240707692911519,-0.0004912224389095332,-0.017972530122130403,1.6746201292132048
3,1.4,120.0,3,20,15,0.0012,0.0008,2,20,0,73,0.5068493150684932,1.3054701445426475,0.022676766752345534,0.015326979735156288,-0.011145297567679457,2.376449269289145
2,1.6,130.0,3,30,20,0.0015,0.0008,3,60,0,87,0.47126436781609193,1.2330781645846063,0.022463546876447138,0.015183379093461014,-0.02000303259135794,2.2485660840764496
3,1.8,160.0,1,20,10,0.0008,0.0015,5,60,0,45,0.4222222222222222,0.9770651502883471,-0.0013967614044908538,-0.0009476902872518345,-0.01823261492071504,1.6411205136102156
2,1.5,140.0,2,50,20,0.0015,0.0015,2,60,6,73,0.4931506849315068,1.2797525277587132,0.022210350521138844,0.015012842333675946,-0.024131837119445776,2.2574405075908026
2,1.8,150.0,1,40,20,0.0006,0.0015,4,50,0,43,0.32558139534883723,0.7941725039824249,-0.011977494160265612,-0.008140532152650648,-0.02740035001925356,1.2492323986369107
2,1.5,150.0,3,40,25,0.0015,0.001,2,24,0,81,0.4691358024691358,1.0491789455803817,0.004303142277207961,0.0029169715861427914,-0.026187900956705423,1.8224767853194823
2,1.6,130.0,2,50,20,0.0015,0.0008,5,24,2,54,0.46296296296296297,1.1054045737381175,0.006538042410011657,0.00443035707130357,-0.021397268183013685,1.8801661080795227
2,1.4,150.0,3,30,30,0.001,0.0006,2,20,6,72,0.4583333333333333,1.0980661046642113,0.007174103810146937,0.004860874900558088,-0.021905612256446938,1.9145524826620999
2,1.5,150.0,1,40,20,0.0008,0.0006,5,24,4,33,0.45454545454545453,0.9499776071586873,-0.0018683593324230197,-0.0012677615857337177,-0.012980468558593583,1.5994415067005996
3,1.8,180.0,1,20,25,0.0012,0.0012,3,40,4,45,0.4666666666666667,1.0718371831183735,0.0033901386349148854,0.0022984102339145274,-0.015961757277059063,1.8228725128865222
3,1.4,150.0,2,20,15,0.0006,0.0008,5,30,2,45,0.4888888888888889,1.1107123699812382,0.004717354416423847,0.003197541288651351,-0.009671339777834298,1.9261208466140625
3,1.5,160.0,3,40,25,0.0015,0.0012,4,50,4,70,0.44285714285714284,0.9657739943625074,-0.003043734118241992,-0.0020656947126722613,-0.02229079985843163,1.6533906346917933
2,1.5,140.0,3,30,15,0.0008,0.0008,2,40,0,73,0.5068493150684932,1.3519825441448603,0.025456103066341162,0.017197944427442824,-0.018899736346343232,2.414658953558774
2,1.4,120.0,3,40,30,0.0015,0.001,5,24,4,63,0.4444444444444444,0.9447784689470968,-0.004414222913053378,-0.0029964681769456547,-0.03513462630178754,1.5198882001943548
3,1.8,180.0,3,40,20,0.0006,0.0012,5,40,0,47,0.46808510638297873,1.0148010688340405,0.0005503235978470133,0.0003732727601186703,-0.012116476786062202,1.7499889246156368
2,1.6,160.0,3,50,20,0.0006,0.0015,4,30,0,55,0.4,0.8330042334573308,-0.011280326412462571,-0.007665833593205051,-0.029594840534290623,1.328110638234612
3,1.8,180.0,3,30,30,0.001,0.0006,2,40,2,52,0.4230769230769231,0.8949541658901248,-0.006088109343917569,-0.004133854764408085,-0.014741656978636941,1.5309104688481008
2,1.8,140.0,2,20,10,0.0015,0.0015,5,30,2,67,0.3880597014925373,0.8562581753167163,-0.01258964714056765,-0.008557433360505295,-0.03428483483349154,1.3577187870900829
3,1.8,140.0,1,50,25,0.0015,0.0012,3,30,6,44,0.45454545454545453,1.1164314222240919,0.006338488991830982,0.004295271411007384,-0.019521202853921227,1.8818820875006694
3,1.6,120.0,2,30,10,0.0012,0.0012,5,20,2,67,0.43283582089552236,1.0080941092909441,0.0004153903927670566,0.0002817565570414349,-0.01744045544303441,1.7572524837345411
3,1.4,150.0,3,30,30,0.0015,0.0008,5,30,6,59,0.5084745762711864,1.309990513982502,0.017394509899094857,0.01176661007148705,-0.01641176478027706,2.2881480628639874
2,1.4,160.0,2,30,15,0.001,0.0015,2,20,6,70,0.5,1.3042250160964524,0.02019887230198214,0.013657557016834243,-0.017321166653958997,2.3166709803555983
3,1.4,140.0,2,40,10,0.0006,0.0012,2,60,6,64,0.390625,0.7724626950280428,-0.018138413710288015,-0.012340171175583836,-0.04056247232421728,1.1565978391920897
2,1.8,180.0,2,50,25,0.0006,0.0008,5,24,6,34,0.38235294117647056,0.8538354952861152,-0.00563168667958569,-0.003823659754047637,-0.012429900197622912,1.4405845637110541
2,1.5,120.0,1,20,30,0.0006,0.0015,5,24,2,39,0.3076923076923077,0.581918341736561,-0.023218554572140948,-0.01580946862063981,-0.02722482725919584,0.860552800084548
2,1.5,180.0,3,30,15,0.0008,0.0008,3,40,0,62,0.4838709677419355,1.0608639079860198,0.0034004546897969945,0.002305400387733858,-0.016108533096637845,1.8480878665010734
3,1.6,160.0,3,40,10,0.0006,0.0006,3,40,6,52,0.36538461538461536,0.6964767115635477,-0.019414004734500945,-0.013210745700993898,-0.03857355080188496,1.0175877969260605
3,1.5,150.0,2,50,20,0.001,0.0012,5,40,2,57,0.5263157894736842,1.408780939174129,0.02217371038048821,0.01498816276913817,-0.009486553901196126,2.4986573875071225
3,1.5,130.0,3,40,10,0.0012,0.0008,3,30,2,67,0.47761194029850745,1.0991663310318334,0.007752130997011442,0.005252036458490483,-0.017406141248822782,1.9338289407227371
3,1.8,150.0,1,20,30,0.001,0.0008,4,60,6,42,0.4523809523809524,0.9280684515006794,-0.0037400213916911618,-0.0025385297940727636,-0.01650819662294367,1.557745259160775
2,1.8,160.0,3,20,20,0.0012,0.0008,3,24,4,72,0.4444444444444444,1.086457063621521,0.006423527841284304,0.004352838650160118,-0.020370403436467344,1.9022858840147583
3,1.4,120.0,3,40,25,0.0008,0.001,4,50,0,67,0.44776119402985076,0.9786204535423614,-0.002047035012920584,-0.0013890406363794572,-0.023764785035861102,1.6617296450073398
3,1.6,120.0,3,50,10,0.0015,0.0008,2,40,0,78,0.46153846153846156,1.07198771353006,0.007166306693863644,0.004855597955994995,-0.021167820552631444,1.8948194306272612
3,1.8,150.0,2,50,25,0.0008,0.0006,4,20,6,45,0.35555555555555557,0.6652373692660897,-0.019481221248869085,-0.013256630210596865,-0.026209476499703177,1.0270461532161406
3,1.4,130.0,2,40,15,0.0012,0.0008,4,30,2,59,0.5423728813559322,1.4583141339181385,0.027137450084460557,0.01832898424890117,-0.012598714720603366,2.5860107865447968
3,1.4,150.0,3,20,15,0.0015,0.0006,4,24,6,67,0.4925373134328358,1.1838627171286533,0.012274412726532402,0.008309860621149578,-0.01612813059184326,2.093004177111117
3,1.8,180.0,3,30,25,0.0008,0.0015,2,60,0,61,0.36065573770491804,0.6861252022733147,-0.023922024473782222,-0.016290334777141147,-0.026622510993250414,1.0716300592333405
2,1.5,180.0,1,40,10,0.0012,0.0008,4,60,0,44,0.36363636363636365,0.7037317056845347,-0.01803524329793682,-0.012269774598689054,-0.02941303010058982,1.0709611811337507
2,1.4,120.0,2,40,30,0.0015,0.0006,5,40,6,53,0.4716981132075472,1.0219902920591313,0.0011939312800046675,0.000809734356417291,-0.02745399511716029,1.6872393422370735
3,1.4,140.0,2,40,15,0.0015,0.0008,5,60,0,59,0.5254237288135594,1.3618467242157213,0.021215266443577185,0.014342486100488827,-0.010195211345209843,2.4238387070562335
2,1.4,150.0,3,50,10,0.0006,0.0012,5,20,4,47,0.3191489361702128,0.5284526397361907,-0.03094604872600526,-0.02109783115944064,-0.03144135536802872,0.7327481781205885
2,1.6,160.0,1,20,10,0.0012,0.0012,4,60,6,48,0.3333333333333333,0.6567426561826842,-0.02383695546255349,-0.016232178805456354,-0.03543105147895387,0.9426702449566523
2,1.4,150.0,2,30,15,0.0006,0.0015,5,24,0,50,0.36,0.7287923472709106,-0.01680982459204705,-0.011433812829960033,-0.02417039977070623,1.1616956196424482
2,1.6,140.0,2,20,30,0.001,0.0015,2,20,4,69,0.463768115942029,1.1247396897486184,0.009536206409516801,0.006458898037440264,-0.024942213676421243,1.9416274368639224
3,1.8,130.0,1,30,20,0.001,0.0008,2,24,0,41,0.5365853658536586,1.5100456856709492,0.023518694844863575,0.015893912615577932,-0.01109553439696187,2.6081466230492762
2,1.6,140.0,2,40,25,0.0012,0.0015,5,24,2,59,0.4067796610169492,0.876577793185309,-0.009091740095099499,-0.0061763334371366385,-0.02434451036484675,1.4468889600917898
3,1.6,130.0,1,20,30,0.0015,0.0008,2,24,4,45,0.4888888888888889,1.0959193373845046,0.005095691451881823,0.0034537782095949154,-0.018427000807992977,1.8534472269055584
3,1.5,130.0,2,20,15,0.0006,0.0012,4,20,2,61,0.4262295081967213,0.8956995268857668,-0.0075289942239908925,-0.005113413026966995,-0.021429616081148795,1.5065642896260216
3,1.4,120.0,3,40,30,0.0015,0.0006,3,60,6,64,0.5,1.3069287618328775,0.021294039513594987,0.014395560647405103,-0.02190311725296279,2.2841389244107804
3,1.5,180.0,3,20,10,0.0006,0.0006,5,50,0,45,0.4444444444444444,0.7934551133767132,-0.009363293641881487,-0.006361088820928118,-0.01733123203101372,1.3278065673115624
2,1.4,120.0,3,50,15,0.0015,0.0012,3,30,2,90,0.4777777777777778,1.0424083496606658,0.004249174437769732,0.0028804133243938157,-0.029897267331538524,1.8122722270969178
3,1.5,160.0,1,40,20,0.0015,0.001,2,60,2,43,0.5116279069767442,1.1718836738410898,0.008564456679988286,0.005801630136040181,-0.015394203809504292,1.9993733289929303
2,1.4,160.0,3,20,25,0.0008,0.0015,4,40,0,70,0.45714285714285713,0.8732237345450803,-0.009862442418334005,-0.006700734410289955,-0.027197732766601312,1.448043329935693
2,1.4,120.0,1,40,25,0.0008,0.001,4,60,2,42,0.40476190476190477,0.8071880299370372,-0.011142814068666462,-0.007572214736599303,-0.020819406679060348,1.3102878869383991
3,1.5,180.0,1,40,30,0.0008,0.0008,3,40,0,38,0.4473684210526316,0.804834274903849,-0.008822006269367466,-0.005992832248981839,-0.015833381403528857,1.3393084659427454
2,1.5,120.0,1,30,30,0.0012,0.0012,4,30,6,45,0.4,0.8850735744940176,-0.006949686187299076,-0.004719526493510484,-0.019986297676739095,1.462436363732508
2,1.5,180.0,2,50,20,0.001,0.0015,2,30,4,66,0.45454545454545453,1.1077622414363204,0.006865986053128825,0.0046523364809514245,-0.017483582295470312,1.93896056022927
3,1.6,160.0,3,20,25,0.001,0.001,4,40,0,68,0.4411764705882353,0.9139896599119333,-0.006725331310573623,-0.004567001660085168,-0.018220597908258584,1.575124889137667
2,1.5,140.0,2,30,30,0.0012,0.0015,5,60,4,60,0.4,0.8061602200909529,-0.014670673469347917,-0.00997531955356079,-0.02697268568279987,1.2976016596111437
2,1.6,150.0,3,50,15,0.0012,0.0008,3,20,0,72,0.5,1.157924542238259,0.01208210217022021,0.008179915869515275,-0.01868431866610265,2.0502202283168947
3,1.5,120.0,2,40,25,0.0008,0.0015,4,20,2,62,0.43548387096774194,0.9459619643240245,-0.0045795807585971016,-0.0031087995361319676,-0.02094112458024,1.6034258027155408
2,1.5,150.0,2,40,10,0.0012,0.0015,3,30,0,77,0.45454545454545453,0.9074428878231457,-0.008942629846210193,-0.006074891048970521,-0.03523781187298214,1.4736383321050615
2,1.5,180.0,1,30,25,0.0006,0.0008,2,24,6,43,0.4883720930232558,1.2547971115924996,0.009859946039534107,0.006677822457492599,-0.009812927648520375,2.164240681157568
3,1.4,160.0,2,50,10,0.0008,0.001,2,40,2,62,0.43548387096774194,0.8406104853702218,-0.012199982737629345,-0.008292046356692562,-0.032024353024408314,1.3374332390553423
3,1.6,150.0,3,30,10,0.0008,0.001,5,24,0,61,0.47540983606557374,1.0836992917267727,0.005356956647226463,0.003630707590946969,-0.02132898005871464,1.859120717965447
2,1.5,160.0,3,20,20,0.0012,0.0008,2,50,0,74,0.5,1.1510855585279687,0.011140524539344998,0.0075435746928851355,-0.01619079181729266,2.054832184431278
3,1.8,160.0,3,40,25,0.001,0.0008,2,60,0,56,0.44642857142857145,0.9500354231546085,-0.003549268612839218,-0.0024089827408115827,-0.0149685463585425,1.635969994654165
2,1.4,180.0,1,30,20,0.0015,0.0008,4,24,2,45,0.4,0.7594915246070196,-0.013573712281247152,-0.00922779624680159,-0.024636836590324007,1.2100938973941726
2,1.6,120.0,1,40,25,0.001,0.0012,3,60,2,46,0.4782608695652174,1.220865400388804,0.012094128369080082,0.008188042236691784,-0.01328332923318698,2.1121024630776186
3,1.6,160.0,2,50,30,0.0006,0.0012,4,20,6,49,0.3673469387755102,0.7593301283710542,-0.013417071546810155,-0.009121075368717424,-0.01996724171465447,1.248723139318915
2,1.6,180.0,1,40,25,0.0015,0.0006,5,24,6,40,0.45,0.8383660859956329,-0.00749443872860156,-0.005089915777222731,-0.016991242128649442,1.3948823500037708
2,1.8,140.0,1,50,15,0.001,0.0012,2,24,4,46,0.43478260869565216,1.0786251608834094,0.004291716939870849,0.002909232020661179,-0.01652575265961953,1.8370570815326863
3,1.5,130.0,3,50,15,0.0006,0.001,3,60,6,56,0.4107142857142857,0.9258137789170034,-0.005288372504066552,-0.0035903659722839043,-0.018046741166648284,1.571717293597344
3,1.5,150.0,2,50,30,0.0015,0.0015,4,20,4,66,0.45454545454545453,0.9799690601679961,-0.0018265328745246112,-0.0012393721996992735,-0.026164756851435267,1.6480500715457884
3,1.5,180.0,2,20,25,0.0006,0.0012,5,40,4,51,0.4117647058823529,0.8381058889136863,-0.008158557813597311,-0.005541553477460437,-0.012733468644644308,1.44392559368298
3,1.5,160.0,3,50,20,0.0015,0.0012,5,40,0,66,0.5151515151515151,1.2175516374298823,0.014609863020183411,0.009887297400774209,-0.017259474206221426,2.1468689901136884
2,1.5,160.0,2,30,15,0.0006,0.0015,5,40,2,49,0.3469387755102041,0.6798766285145925,-0.019014563277908403,-0.012938092872580853,-0.026652936044545217,1.0588925835239706
3,1.5,160.0,2,50,10,0.0008,0.0015,3,20,0,68,0.39705882352941174,0.6931418535152691,-0.027624456602455272,-0.01882302125956803,-0.04018432736690236,0.9980226459949453
3,1.6,120.0,1,20,20,0.001,0.0012,3,24,6,45,0.5111111111111111,1.2614045491646413,0.013062758221048298,0.008842464784875936,-0.014161040944095649,2.170380296361395
3,1.6,180.0,3,30,20,0.0012,0.0015,5,24,6,62,0.43548387096774194,0.9681293034975981,-0.002305381599805645,-0.0015644099736458195,-0.017893656064058128,1.6673167390728818
2,1.4,130.0,2,30,30,0.001,0.0008,3,60,2,69,0.5362318840579711,1.4085061452559993,0.028068942025506693,0.018955341217257393,-0.022291648978820966,2.4831520537491323
2,1.8,150.0,2,20,30,0.001,0.0008,4,24,4,59,0.4067796610169492,0.8185801080048674,-0.012870713052050675,-0.00874887858550144,-0.02994671345770128,1.3056988525770818
3,1.5,150.0,2,50,15,0.0006,0.0008,2,50,2,46,0.4782608695652174,1.2149463030499106,0.009808086052168985,0.006642754381325888,-0.015500533230691782,2.0775582902413223
2,1.8,180.0,1,30,30,0.0012,0.001,4,20,2,44,0.4090909090909091,0.8784396760882194,-0.006027365432914267,-0.004092569206490704,-0.01719743059143397,1.4717343769317996
2,1.4,160.0,2,50,30,0.0008,0.0012,2,40,0,61,0.5081967213114754,1.1822862028577545,0.010855526145104655,0.007350928239835852,-0.012496634659482031,2.0897569222484265
3,1.8,150.0,1,40,25,0.0008,0.0015,5,60,6,42,0.38095238095238093,0.7122342043389489,-0.01602960262971176,-0.010901732047390422,-0.025123254683258156,1.115397922029751
2,1.6,180.0,2,50,20,0.001,0.0015,4,24,2,60,0.4,0.8073401020181971,-0.013632160111783698,-0.009267618726956361,-0.026179127837304028,1.3097944361878204
2,1.5,180.0,3,30,30,0.0006,0.001,2,30,0,57,0.47368421052631576,1.0514603284631605,0.0024207475801147904,0.0016414481289031002,-0.012056953713743934,1.840480355443502
2,1.8,180.0,2,40,25,0.0006,0.0012,5,20,0,45,0.35555555555555557,0.6661533570206458,-0.017615072935650122,-0.011983103065473233,-0.02158124960795671,1.0663777133594425
2,1.8,150.0,1,50,25,0.0012,0.0008,4,50,6,41,0.3902439024390244,0.8972834601379021,-0.005835931045956366,-0.003962463112422987,-0.02105820291025995,1.4703762678459096
2,1.5,160.0,3,40,20,0.0012,0.0015,2,60,0,79,0.4810126582278481,1.0489899075935067,0.003941743420582844,0.002672144950282229,-0.017509159346987713,1.8673070649105916
3,1.6,130.0,2,40,30,0.0015,0.0008,4,24,6,58,0.4827586206896552,1.2438643803601885,0.015595383139912489,0.010552598279253145,-0.019113336085426647,2.1605373402617483
2,1.4,120.0,1,20,15,0.0008,0.0015,2,50,2,47,0.46808510638297873,1.0530455191596004,0.0028675790668537537,0.0019442938718139402,-0.016056869457830802,1.7962814129669271
2,1.4,150.0,1,40,10,0.0012,0.001,4,50,6,45,0.37777777777777777,0.6676124450797193,-0.021676713565701222,-0.014755912255905668,-0.03184906005614563,0.9847770092354597
3,1.6,160.0,2,30,25,0.0008,0.0012,5,40,2,55,0.43636363636363634,0.8828263217692989,-0.007309741165118511,-0.004964328499503012,-0.014769826418308152,1.5134058961480752
3,1.6,120.0,1,50,30,0.0008,0.0015,3,50,0,43,0.4186046511627907,0.9025847660615228,-0.005791029398043879,-0.003931947410647618,-0.02158889063452374,1.4803882259999608
2,1.8,120.0,1,20,10,0.0008,0.0012,5,50,0,41,0.34146341463414637,0.6798193539061845,-0.018954999687487706,-0.012897438706865216,-0.028511225212470404,1.0279821699295326
3,1.5,130.0,1,50,20,0.0008,0.001,3,20,4,40,0.475,1.0586522399238432,0.002693127893196534,0.0018260625282291443,-0.016775308384345156,1.781935009805527
2,1.8,160.0,3,20,25,0.0006,0.0015,5,50,6,51,0.3137254901960784,0.6157963237474015,-0.02498471659313739,-0.017016963489105197,-0.03282396036502988,0.8981150155180813
2,1.6,140.0,1,20,20,0.001,0.0006,2,40,0,45,0.4888888888888889,1.3828841196685793,0.018366652218619217,0.012422303268819324,-0.012644355612004943,2.3903384719813934
3,1.5,180.0,3,50,20,0.001,0.0012,4,30,2,61,0.4262295081967213,0.9206736848767444,-0.005706083855549493,-0.0038742186074730567,-0.01771587423061871,1.5762215330716198
2,1.4,180.0,2,50,15,0.0012,0.0006,4,20,0,54,0.4074074074074074,0.7014885533849312,-0.018253017321551046,-0.01241837179089944,-0.0204412106225641,1.1452385920148167
3,1.6,130.0,3,20,25,0.0012,0.0006,2,20,2,64,0.515625,1.4293168342201437,0.026173814515465743,0.01768082084246214,-0.011844859057201118,2.554352663726706
2,1.5,130.0,2,20,25,0.0012,0.001,5,24,2,59,0.4406779661016949,1.0482976559389021,0.0029442326714961276,0.0019962424687303137,-0.022286881552482707,1.7821951343432993
2,1.4,150.0,2,40,15,0.0006,0.0008,4,20,0,51,0.43137254901960786,0.8734512098720061,-0.00782801573417169,-0.005316754431317294,-0.02245487536770352,1.4404135271512495
3,1.6,180.0,2,20,15,0.0012,0.0012,2,40,6,62,0.45161290322580644,0.9877699285313765,-0.0009556332732303385,-0.0006483427043569856,-0.017537566920680314,1.706242749638127
2,1.5,120.0,1,40,15,0.0006,0.0012,2,24,0,44,0.4772727272727273,1.2632843608429012,0.013099383530827291,0.008867205507447684,-0.012141361669637418,2.1830160153061087
2,1.5,160.0,2,50,25,0.001,0.001,2,60,6,67,0.43283582089552236,1.0040900819011038,9.790996940073349e-05,6.64150753875159e-05,-0.017326859746743306,1.750205284974296
2,1.4,130.0,2,20,30,0.0012,0.001,3,30,4,71,0.4788732394366197,1.2059898476916484,0.015632051587093132,0.010577348256042063,-0.03325392658669746,2.051579998065624
3,1.8,160.0,2,40,30,0.0015,0.0006,5,30,4,50,0.44,0.8765554045819476,-0.007362375501657192,-0.005000117069053345,-0.011792408795707088,1.509077717546252
3,1.6,160.0,2,40,25,0.0006,0.0015,4,24,2,58,0.3793103448275862,0.7193907196816202,-0.0197782983255127,-0.013459438266227752,-0.02768539993683805,1.1302981737715798
3,1.8,120.0,1,40,10,0.0012,0.001,5,24,2,44,0.45454545454545453,1.1301716988990844,0.007092990502199914,0.004805978266318123,-0.01969870980200661,1.9055131156671319
2,1.4,130.0,1,50,20,0.001,0.0008,2,50,0,45,0.5111111111111111,1.2228010973269046,0.011299407645323889,0.007650965142700361,-0.012850469094517591,2.110806552564854
